time,seconds_elapsed,z,y,x
1744896831143395000,0.09439501953125,-44.05419921875,65.74579620361328,-91.02420043945312
1744896831153412400,0.104412353515625,-44.10300064086914,66.48999786376953,-90.99980163574219
1744896831163395300,0.114395263671875,-44.590999603271484,66.05079650878906,-91.41459655761719
1744896831173401300,0.1244013671875,-43.79800033569336,66.08740234375,-91.21939849853516
1744896831183393300,0.134393310546875,-44.334800720214844,66.39239501953125,-92.01239776611328
1744896831193393200,0.14439306640625,-43.79800033569336,66.0751953125,-91.71959686279297
1744896831203380200,0.154380126953125,-43.79800033569336,66.08740234375,-91.21939849853516
1744896831213376000,0.1643759765625,-44.38359832763672,65.89219665527344,-91.12179565429688
1744896831223393300,0.174393310546875,-44.468997955322266,66.14839935302734,-91.31700134277344
1744896831233393200,0.18439306640625,-44.163997650146484,65.73359680175781,-91.3292007446289
1744896831243392500,0.194392578125,-44.224998474121094,66.40460205078125,-91.40239715576172
1744896831253380000,0.204380126953125,-43.55400085449219,66.17279815673828,-91.41459655761719
1744896831263402200,0.21440234375,-43.529598236083984,66.41680145263672,-91.5
1744896831273393700,0.2243935546875,-43.93219757080078,65.81900024414062,-91.3292007446289
1744896831283393300,0.234393310546875,-44.224998474121094,66.31919860839844,-91.51219940185547
1744896831293380400,0.24438037109375,-43.81019973754883,65.91659545898438,-91.42679595947266
1744896831303393300,0.254393310546875,-43.67599868774414,66.17279815673828,-91.31700134277344
1744896831313374200,0.264374267578125,-44.542198181152344,66.63639831542969,-91.5
1744896831323392000,0.27439208984375,-43.96879959106445,66.66079711914062,-91.5
1744896831333412000,0.284412109375,-44.334800720214844,66.39239501953125,-91.5
1744896831343421000,0.2944208984375,-43.79800033569336,66.0751953125,-91.41459655761719
1744896831353388800,0.304388916015625,-44.163997650146484,65.81900024414062,-91.3292007446289
1744896831363411700,0.31441162109375,-44.261600494384766,65.97760009765625,-91.62200164794922
1744896831373377000,0.324376953125,-44.50559997558594,65.80680084228516,-91.21939849853516
1744896831383411500,0.334411376953125,-43.55400085449219,66.17279815673828,-91.60979461669922
1744896831393411800,0.344411865234375,-44.17620086669922,65.63600158691406,-91.82939910888672
1744896831403401700,0.354401611328125,-43.44419860839844,66.08740234375,-91.60979461669922
1744896831413395200,0.364395263671875,-44.31039810180664,65.39199829101562,-91.5365982055664
1744896831423411200,0.3744111328125,-43.28559875488281,65.34320068359375,-91.5365982055664
1744896831433412400,0.384412353515625,-43.98099899291992,65.2333984375,-91.34140014648438
1744896831443412000,0.394411865234375,-43.834598541259766,65.57499694824219,-91.73179626464844
1744896831453395200,0.404395263671875,-43.73699951171875,65.50180053710938,-91.23159790039062
1744896831463411700,0.41441162109375,-44.00539779663086,65.07479858398438,-91.2437973022461
1744896831473412000,0.424412109375,-44.212799072265625,65.2333984375,-91.14619445800781
1744896831483395000,0.43439501953125,-44.212799072265625,65.2333984375,-91.2437973022461
1744896831493412000,0.444412109375,-44.200599670410156,65.39199829101562,-91.2437973022461
1744896831503409000,0.454408935546875,-43.517398834228516,65.33100128173828,-91.43899536132812
1744896831513405700,0.46440576171875,-43.6515998840332,65.16020202636719,-91.34140014648438
1744896831523411700,0.47441162109375,-43.61499786376953,65.4896011352539,-91.73179626464844
1744896831533395200,0.484395263671875,-43.639400482177734,65.33100128173828,-91.2437973022461
1744896831543411700,0.49441162109375,-43.74919891357422,65.33100128173828,-91.34140014648438
1744896831553411300,0.504411376953125,-43.76139831542969,65.16020202636719,-91.4511947631836
1744896831563411500,0.514411376953125,-43.529598236083984,65.25779724121094,-91.2437973022461
1744896831573412000,0.524412109375,-43.6515998840332,65.16020202636719,-91.4511947631836
1744896831583386600,0.53438671875,-43.8589973449707,65.41639709472656,-91.13399505615234
1744896831593411800,0.544411865234375,-43.8589973449707,65.41639709472656,-91.13399505615234
1744896831603395000,0.55439501953125,-43.8589973449707,65.41639709472656,-91.13399505615234
1744896831613395700,0.564395751953125,-43.30999755859375,65.17240142822266,-91.14619445800781
1744896831623412000,0.574411865234375,-44.43239974975586,65.39199829101562,-91.2437973022461
1744896831633411800,0.584411865234375,-43.87120056152344,65.2333984375,-91.34140014648438
1744896831643393300,0.594393310546875,-43.40760040283203,65.34320068359375,-90.93879699707031
1744896831653381600,0.604381591796875,-44.07859802246094,65.47740173339844,-91.63420104980469
1744896831663380200,0.614380126953125,-44.090797424316406,65.31880187988281,-91.0363998413086
1744896831673393200,0.62439306640625,-44.212799072265625,65.31880187988281,-91.2437973022461
1744896831683393500,0.6343935546875,-43.98099899291992,65.2333984375,-91.14619445800781
1744896831693380600,0.644380615234375,-43.895599365234375,64.98939514160156,-91.14619445800781
1744896831703393300,0.654393310546875,-43.895599365234375,64.9771957397461,-91.85379791259766
1744896831713380000,0.664380126953125,-43.468597412109375,64.67219543457031,-91.06079864501953
1744896831723393000,0.67439306640625,-43.70039749145508,64.65999603271484,-91.26819610595703
1744896831733393200,0.68439306640625,-43.883399963378906,65.14799499511719,-91.7439956665039
1744896831743380700,0.694380615234375,-43.30999755859375,65.08699798583984,-91.14619445800781
1744896831753393000,0.704392822265625,-43.907798767089844,64.81859588623047,-91.56099700927734
1744896831763393300,0.714393310546875,-43.67599868774414,64.83079528808594,-91.15840148925781
1744896831773393200,0.72439306640625,-43.907798767089844,64.81859588623047,-91.35359954833984
1744896831783393000,0.73439306640625,-43.12699890136719,64.67219543457031,-91.56099700927734
1744896831793395700,0.744395751953125,-44.151798248291016,64.64779663085938,-91.06079864501953
1744896831803393300,0.754393310546875,-43.81019973754883,64.64779663085938,-91.65859985351562
1744896831813383400,0.764383544921875,-44.24939727783203,64.89179992675781,-91.65859985351562
1744896831823393300,0.774393310546875,-44.00539779663086,64.9771957397461,-91.54879760742188
1744896831833393200,0.78439306640625,-43.566200256347656,64.83079528808594,-90.95099639892578
1744896831843408400,0.794408447265625,-43.23679733276367,64.67219543457031,-91.36579895019531
1744896831853395000,0.80439501953125,-43.834598541259766,64.31839752197266,-91.57319641113281
1744896831863411700,0.81441162109375,-42.5536003112793,64.69660186767578,-91.06079864501953
1744896831873377000,0.824376953125,-42.895198822021484,64.5989990234375,-91.36579895019531
1744896831883411500,0.834411376953125,-44.04199981689453,64.5624008178711,-91.26819610595703
1744896831893411600,0.84441162109375,-43.261199951171875,64.33059692382812,-91.47560119628906
1744896831903409000,0.854408935546875,-43.6515998840332,65.07479858398438,-91.4511947631836
1744896831913398000,0.86439794921875,-43.37099838256836,64.41600036621094,-91.76839447021484
1744896831923403000,0.874403076171875,-43.39540100097656,64.15979766845703,-91.58539581298828
1744896831933411300,0.884411376953125,-43.06599807739258,64.08660125732422,-91.58539581298828
1744896831943412000,0.894411865234375,-43.39540100097656,64.15979766845703,-91.37799835205078
1744896831953409800,0.904409912109375,-42.72439956665039,64.02559661865234,-91.08519744873047
1744896831963411700,0.91441162109375,-43.07819747924805,63.91579818725586,-92.19539642333984
1744896831973411800,0.924411865234375,-43.249000549316406,64.48919677734375,-92.26860046386719
1744896831983412000,0.934411865234375,-43.2245979309082,63.57419967651367,-92.00019836425781
1744896831993411300,0.944411376953125,-42.73659896850586,63.83039855957031,-92.48819732666016
1744896832003391700,0.954391845703125,-42.87080001831055,63.65959930419922,-92.29299926757812
1744896832013400800,0.96440087890625,-42.40719985961914,63.7693977355957,-91.89039611816406
1744896832023411700,0.97441162109375,-42.7609977722168,63.58639907836914,-92.0978012084961
1744896832033386800,0.98438671875,-43.566200256347656,63.5620002746582,-92.3051986694336
1744896832043411700,0.99441162109375,-43.834598541259766,63.03739929199219,-92.62239837646484
1744896832053411000,1.0044111328125,-43.834598541259766,63.03739929199219,-92.62239837646484
1744896832063394800,1.014394775390625,-44.12739944458008,63.62299728393555,-92.19539642333984
1744896832073411800,1.024411865234375,-43.2245979309082,63.5620002746582,-92.40280151367188
1744896832083415800,1.034415771484375,-43.10260009765625,63.64739990234375,-92.50039672851562
1744896832093411800,1.044411865234375,-43.005001068115234,63.41559982299805,-91.80500030517578
1744896832103411200,1.0544111328125,-43.49300003051758,63.14719772338867,-91.914794921875
1744896832113395500,1.0643955078125,-43.10260009765625,63.58639907836914,-91.59759521484375
1744896832123397600,1.074397705078125,-42.882999420166016,63.500999450683594,-92.3051986694336
1744896832133393000,1.084392822265625,-43.09040069580078,63.744998931884766,-92.19539642333984
1744896832143393000,1.09439306640625,-43.566200256347656,63.5620002746582,-92.20759582519531
1744896832153393400,1.104393310546875,-42.9927978515625,63.58639907836914,-91.59759521484375
1744896832163380000,1.1143798828125,-43.005001068115234,63.41559982299805,-91.90259552001953
1744896832173393200,1.12439306640625,-43.12699890136719,63.317996978759766,-92.3051986694336
1744896832183393000,1.13439306640625,-43.48080062866211,63.23259735107422,-92.11000061035156
1744896832193393200,1.14439306640625,-43.005001068115234,63.41559982299805,-91.80500030517578
1744896832203393500,1.1543935546875,-43.566200256347656,63.476600646972656,-92.00019836425781
1744896832213396500,1.164396484375,-43.249000549316406,63.317996978759766,-92.01239776611328
1744896832223393500,1.1743935546875,-43.151397705078125,63.073997497558594,-92.21979522705078
1744896832233393200,1.18439306640625,-43.627197265625,62.89099884033203,-91.62200164794922
1744896832243379500,1.19437939453125,-42.9927978515625,63.500999450683594,-92.00019836425781
1744896832253393000,1.204392822265625,-43.0172004699707,63.3302001953125,-91.914794921875
1744896832263393300,1.214393310546875,-43.55400085449219,63.7327995300293,-91.79280090332031
1744896832273393200,1.22439306640625,-43.33440017700195,63.57419967651367,-92.00019836425781
1744896832283393300,1.234393310546875,-43.71260070800781,63.1349983215332,-92.12220001220703
1744896832293386500,1.244386474609375,-42.565799713134766,63.171600341796875,-92.21979522705078
1744896832303393300,1.254393310546875,-42.66339874267578,63.41559982299805,-92.40280151367188
1744896832313381400,1.26438134765625,-42.895198822021484,63.3302001953125,-92.11000061035156
1744896832323380700,1.274380615234375,-42.11439895629883,63.0984001159668,-92.41500091552734
1744896832333393200,1.28439306640625,-42.79759979248047,63.24480056762695,-92.5125961303711
1744896832343408400,1.294408447265625,-42.54140090942383,63.41559982299805,-92.61019897460938
1744896832353402600,1.304402587890625,-42.17539978027344,63.7693977355957,-91.98799896240234
1744896832363411700,1.31441162109375,-42.77320098876953,63.41559982299805,-92.3051986694336
1744896832373407000,1.324406982421875,-42.67559814453125,63.34239959716797,-91.80500030517578
1744896832383395600,1.3343955078125,-42.54140090942383,63.427799224853516,-92.20759582519531
1744896832393411300,1.344411376953125,-42.11439895629883,63.183799743652344,-92.01239776611328
1744896832403402500,1.354402587890625,-42.321800231933594,63.439998626708984,-91.90259552001953
1744896832413380600,1.364380615234375,-42.11439895629883,63.19599914550781,-91.914794921875
1744896832423411200,1.3744111328125,-42.90739822387695,63.24480056762695,-92.41500091552734
1744896832433395200,1.384395263671875,-42.199798583984375,63.439998626708984,-92.20759582519531
1744896832443411700,1.39441162109375,-42.5536003112793,63.34239959716797,-92.11000061035156
1744896832453408800,1.40440869140625,-42.33399963378906,63.26919937133789,-92.11000061035156
1744896832463411700,1.41441162109375,-42.23640060424805,63.02519989013672,-91.62200164794922
1744896832473411600,1.42441162109375,-42.46820068359375,63.0984001159668,-92.12220001220703
1744896832483397400,1.4343974609375,-41.79719924926758,62.854400634765625,-92.32959747314453
