time,seconds_elapsed,z,y,x
1744896831112420000,0.063420166015625,-0.506617546081543,0.26119256019592285,0.3719048798084259
1744896831154262300,0.10526220703125,-0.10973453521728516,0.00009179115295410156,0.2319476157426834
1744896831171071200,0.1220712890625,-0.025651931762695312,-0.060082435607910156,0.21488365530967712
1744896831187874600,0.13887451171875,0.06907176971435547,-0.07705652713775635,0.15103602409362793
1744896831204696000,0.155696044921875,0.03961944580078125,-0.08304727077484131,0.07644295692443848
1744896831221508400,0.17250830078125,-0.026597023010253906,-0.08182156085968018,0.17848265171051025
1744896831238305300,0.18930517578125,-0.1789379119873047,-0.04177379608154297,0.3813698887825012
1744896831255130400,0.20613037109375,-0.28641414642333984,0.0214005708694458,0.5495036840438843
1744896831271940400,0.2229404296875,-0.19116592407226562,0.10484278202056885,0.6113121509552002
1744896831288752400,0.23975244140625,0.0004253387451171875,0.13450312614440918,0.5050812363624573
1744896831305562400,0.256562255859375,0.3282003402709961,0.09035587310791016,0.4502274692058563
1744896831322378000,0.2733779296875,0.49661922454833984,0.0558093786239624,0.39822834730148315
1744896831339198500,0.290198486328125,0.47275543212890625,0.04267120361328125,0.37627020478248596
1744896831355993900,0.306993896484375,0.39188194274902344,0.026359200477600098,0.38033440709114075
1744896831372820700,0.32382080078125,0.3050041198730469,0.01568162441253662,0.36813968420028687
1744896831389632500,0.340632568359375,0.14993762969970703,-0.05055224895477295,0.32071781158447266
1744896831406442200,0.357442138671875,-0.017221450805664062,-0.04512143135070801,0.2900632321834564
1744896831423254500,0.374254638671875,-0.1562347412109375,0.009618759155273438,0.2155575454235077
1744896831440064800,0.391064697265625,-0.26354026794433594,0.06972241401672363,0.16899070143699646
1744896831456876500,0.40787646484375,-0.2994709014892578,0.1114187240600586,0.15209725499153137
1744896831473683000,0.424682861328125,-0.2652416229248047,0.15441155433654785,0.26855406165122986
1744896831490503200,0.441503173828125,-0.1731100082397461,0.17299890518188477,0.38909217715263367
1744896831507319000,0.458319091796875,-0.0830678939819336,0.1758509874343872,0.40581902861595154
1744896831524120800,0.475120849609375,-0.07039260864257812,0.19383013248443604,0.3520128130912781
1744896831540931300,0.491931396484375,0.049117088317871094,0.21313142776489258,0.3020530939102173
1744896831557726200,0.508726318359375,0.10097885131835938,0.16695725917816162,0.2950790226459503
1744896831574558200,0.52555810546875,0.0992746353149414,0.08580482006072998,0.368513822555542
1744896831591360500,0.542360595703125,0.1047525405883789,0.008810758590698242,0.42539480328559875
1744896831608166000,0.559165771484375,0.051959991455078125,-0.09305405616760254,0.48743486404418945
1744896831624987400,0.5759873046875,0.022995948791503906,-0.15694797039031982,0.542841911315918
1744896831641780500,0.592780517578125,-0.004612922668457031,-0.18702495098114014,0.5398979187011719
1744896831658594600,0.609594482421875,0.016965866088867188,-0.1893784999847412,0.4909244179725647
1744896831675405600,0.626405517578125,0.03901958465576172,-0.17032551765441895,0.4464125633239746
1744896831692217600,0.643217529296875,-0.010113716125488281,-0.1347799301147461,0.39191189408302307
1744896831709016000,0.66001611328125,-0.06280136108398438,-0.06667006015777588,0.34182050824165344
1744896831725840000,0.67683984375,-0.08823013305664062,-0.0008350610733032227,0.28451910614967346
1744896831742650000,0.693650146484375,-0.06873607635498047,0.0759803056716919,0.1588890552520752
1744896831759461600,0.710461669921875,-0.019750595092773438,0.13983476161956787,0.0901687741279602
1744896831776272000,0.72727197265625,-0.00348663330078125,0.21040785312652588,0.02926015853881836
1744896831793084200,0.744084228515625,0.0411834716796875,0.2548544406890869,0.025309771299362183
1744896831809894000,0.760893798828125,0.05862140655517578,0.2709636688232422,0.030055910348892212
1744896831826706400,0.77770654296875,0.11857795715332031,0.29530787467956543,0.021365612745285034
1744896831843529000,0.794529052734375,0.1771841049194336,0.29074954986572266,0.03387892246246338
1744896831860346000,0.81134619140625,0.19460296630859375,0.22982752323150635,0.08515024185180664
1744896831877147400,0.8281474609375,0.21169471740722656,0.03741574287414551,0.13773351907730103
1744896831893965800,0.8449658203125,0.18401622772216797,0.06967556476593018,0.29674074053764343
1744896831910777300,0.86177734375,0.1256580352783203,0.1288447380065918,0.3538550138473511
1744896831927586300,0.87858642578125,0.004596710205078125,0.09285569190979004,0.3413233160972595
1744896831944394000,0.89539404296875,-0.09508705139160156,0.1294558048248291,0.36708396673202515
1744896831961208000,0.9122080078125,-0.13956832885742188,0.09040307998657227,0.4443770945072174
1744896831977999400,0.928999267578125,-0.13132953643798828,0.02819693088531494,0.5215688943862915
1744896831994834200,0.945834228515625,-0.050278663635253906,0.07534360885620117,0.5871131420135498
1744896832011640300,0.962640380859375,-0.09886550903320312,0.01109302043914795,0.5401465892791748
1744896832028452600,0.97945263671875,-0.21297454833984375,0.09918081760406494,0.5382398366928101
1744896832045289200,0.996289306640625,-0.25000667572021484,0.11526095867156982,0.49053460359573364
1744896832062074600,1.01307470703125,-0.22174453735351562,0.08230936527252197,0.4799739718437195
1744896832078884900,1.029884765625,-0.17461299896240234,0.030109643936157227,0.3915135860443115
1744896832095694000,1.046694091796875,-0.19098472595214844,-0.03257453441619873,0.27589279413223267
1744896832112511500,1.063511474609375,-0.20471954345703125,0.011255502700805664,0.21931114792823792
1744896832129298200,1.080298095703125,-0.16056156158447266,0.01840054988861084,0.21192538738250732
1744896832146116400,1.097116455078125,-0.05166435241699219,-0.07055020332336426,0.2103874236345291
1744896832162927000,1.113927001953125,0.013854026794433594,-0.08079195022583008,0.17799273133277893
1744896832179734500,1.130734619140625,0.03665733337402344,-0.009704351425170898,0.20219767093658447
