time,seconds_elapsed,relativeAltitude,pressure
1744896831177576000,0.128575927734375,0,1001.0289916992188
1744896831202626300,0.153626220703125,0.15325164794921875,1001.0106811523438
1744896831227667500,0.17866748046875,0.05284881591796875,1001.0228881835938
1744896831252710000,0.2037099609375,-0.07662200927734375,1001.0381469726562
1744896831277737000,0.228737060546875,0.1294708251953125,1001.0137329101562
1744896831302792200,0.253792236328125,0.48882293701171875,1000.9710083007812
1744896831327846700,0.2788466796875,0.33292388916015625,1000.9893188476562
1744896831352872200,0.3038720703125,-0.050201416015625,1001.0350952148438
1744896831377929500,0.328929443359375,-0.1268310546875,1001.0442504882812
1744896831402956300,0.353956298828125,0.076629638671875,1001.0198364257812
1744896831427997200,0.3789970703125,0,1001.0289916992188
1744896831453040600,0.40404052734375,-0.1796722412109375,1001.0503540039062
1744896831478079700,0.429079833984375,0,1001.0289916992188
1744896831503106300,0.454106201171875,0.30915069580078125,1000.9923706054688
1744896831528176600,0.4791767578125,0.35935211181640625,1000.9862670898438
1744896831553217500,0.504217529296875,0.05284881591796875,1001.0228881835938
1744896831578243800,0.529243896484375,0,1001.0289916992188
1744896831603302700,0.554302734375,0.1294708251953125,1001.0137329101562
1744896831628344800,0.5793447265625,0.15325164794921875,1001.0108032226562
1744896831653372200,0.6043720703125,0.050201416015625,1001.0230102539062
1744896831678395000,0.629394775390625,0.1796722412109375,1001.0077514648438
1744896831703441200,0.654441162109375,0.35935211181640625,1000.9863891601562
1744896831728495600,0.67949560546875,0.2563018798828125,1000.9985961914062
1744896831753538600,0.70453857421875,-0.02642059326171875,1001.0321655273438
1744896831778578200,0.729578125,-0.15325164794921875,1001.0474243164062
1744896831803607600,0.754607666015625,-0.1796722412109375,1001.0504760742188
1744896831828657700,0.77965771484375,-0.1796722412109375,1001.0504760742188
1744896831853694700,0.80469482421875,-0.0528411865234375,1001.0352172851562
1744896831878721000,0.829720947265625,0.050201416015625,1001.0230102539062
1744896831903777500,0.854777587890625,0.076629638671875,1001.0199584960938
1744896831928821500,0.879821533203125,0,1001.0291137695312
1744896831953856000,0.90485595703125,-0.02642059326171875,1001.0321655273438
1744896831978899700,0.929899658203125,-0.02642059326171875,1001.0321655273438
1744896832003937000,0.95493701171875,0.10305023193359375,1001.0169067382812
1744896832028987400,0.9799873046875,0.15325164794921875,1001.0108032226562
1744896832054016800,1.005016845703125,0.050201416015625,1001.0230102539062
1744896832079054600,1.0300546875,0.10305023193359375,1001.0169067382812
1744896832104102400,1.055102294921875,0.33292388916015625,1000.9893188476562
1744896832129140000,1.080139892578125,0.43597412109375,1000.9771118164062
1744896832154179300,1.105179443359375,0.35935211181640625,1000.9862670898438
1744896832179219200,1.13021923828125,0.35935211181640625,1000.9862670898438
1744896832204260600,1.155260498046875,0.385772705078125,1000.9832153320312
1744896832229301200,1.18030126953125,0.30915069580078125,1000.9923706054688
1744896832254341400,1.20534130859375,0.2061004638671875,1001.0045776367188
1744896832279380500,1.23038037109375,0.02642059326171875,1001.0259399414062
1744896832304418600,1.25541845703125,-0.2563018798828125,1001.0595092773438
1744896832329456400,1.280456298828125,-0.20345306396484375,1001.0534057617188
1744896832354508500,1.305508544921875,0.15325164794921875,1001.0106811523438
1744896832379549700,1.3305498046875,0.41219329833984375,1000.9801635742188
1744896832404591000,1.355591064453125,0.33292388916015625,1000.9893188476562
1744896832429632300,1.38063232421875,0.1796722412109375,1001.0076293945312
1744896832454656500,1.405656494140625,0.05284881591796875,1001.0228881835938
1744896832479700000,1.430699951171875,0.05284881591796875,1001.0228881835938
1744896832504742100,1.4557421875,0.1294708251953125,1001.0137329101562
1744896832529800000,1.480800048828125,0.23252105712890625,1001.0015258789062
1744896832554826000,1.505825927734375,0.30915069580078125,1000.9923706054688
1744896832579856600,1.530856689453125,0.3831329345703125,1000.9833374023438
1744896832604908000,1.555907958984375,0.33292388916015625,1000.9894409179688
1744896832629940700,1.580940673828125,0.2061004638671875,1001.0046997070312
1744896832654982400,1.605982421875,0.35935211181640625,1000.9863891601562
1744896832680036900,1.631036865234375,0.43597412109375,1000.9772338867188
1744896832705079300,1.656079345703125,0.15325164794921875,1001.0108032226562
1744896832730116600,1.68111669921875,-0.1294708251953125,1001.0443725585938
1744896832755156200,1.70615625,-0.0528411865234375,1001.0352172851562
1744896832780194300,1.7311943359375,0.1796722412109375,1001.0077514648438
1744896832805232400,1.756232421875,0.35935211181640625,1000.9863891601562
1744896832830271500,1.781271484375,0.40955352783203125,1000.9802856445312
1744896832855325400,1.806325439453125,0.33292388916015625,1000.9894409179688
1744896832880367000,1.8313671875,0.1796722412109375,1001.0077514648438
1744896832905408300,1.856408203125,0.02642059326171875,1001.0260620117188
1744896832930448600,1.88144873046875,-0.10305023193359375,1001.0413208007812
1744896832955473200,1.90647314453125,-0.07662200927734375,1001.0382690429688
1744896832980530200,1.9315302734375,0.1796722412109375,1001.0077514648438
1744896833005555000,1.956554931640625,0.2563018798828125,1000.9985961914062
1744896833030612200,1.9816123046875,-0.10305023193359375,1001.0413208007812
1744896833055636200,2.00663623046875,-0.20345306396484375,1001.0532836914062
1744896833080704800,2.031704833984375,0.1294708251953125,1001.0136108398438
1744896833105722600,2.05672265625,0.23252105712890625,1001.0014038085938
1744896833130766000,2.08176611328125,0.0792694091796875,1001.0197143554688
1744896833155792400,2.10679248046875,0.02642059326171875,1001.0258178710938
1744896833180836000,2.131836181640625,0.05284881591796875,1001.0227661132812
1744896833205875700,2.156875732421875,-0.07398223876953125,1001.0380249023438
