time,seconds_elapsed,z,y,x
1746620228265504300,0.148504150390625,9.80817985534668,1.404586911201477,-0.4217349886894226
1746620228282324500,0.165324462890625,10.234102249145508,1.2305090427398682,-0.4953143000602722
1746620228299135000,0.182135009765625,10.473982810974121,1.1270195245742798,-0.5485545992851257
1746620228315937300,0.198937255859375,10.665409088134766,1.0660024881362915,-0.5497509837150574
1746620228332748500,0.21574853515625,10.827522277832031,1.0666006803512573,-0.5312066078186035
1746620228349556000,0.232555908203125,10.770692825317383,1.028315544128418,-0.5880361795425415
1746620228366360800,0.24936083984375,10.560124397277832,1.0893324613571167,-0.5395814776420593
1746620228383176200,0.26617626953125,10.344770431518555,1.1455638408660889,-0.529412031173706
1746620228399995100,0.2829951171875,10.000204086303711,1.210768222808838,-0.600000262260437
1746620228416808700,0.29980859375,9.640682220458984,1.3046865463256836,-0.6173482537269592
1746620228433593000,0.316593017578125,9.400801658630371,1.3752747774124146,-0.7166503667831421
1746620228450402800,0.33340283203125,9.300901412963867,1.4979069232940674,-0.486939400434494
1746620228467211800,0.350211669921875,9.315258979797363,1.6115660667419434,-0.25722843408584595
1746620228484023600,0.3670234375,9.248259544372559,1.6157535314559937,-0.22791635990142822
1746620228500829000,0.383828857421875,9.138189315795898,1.573280930519104,-0.4289134442806244
1746620228517644000,0.40064404296875,9.237491607666016,1.6175481081008911,-0.5431707501411438
1746620228534449000,0.417448974609375,9.56650447845459,1.5385849475860596,-0.6927221417427063
1746620228551257300,0.43425732421875,9.710672378540039,1.500898003578186,-0.6454638838768005
1746620228568070100,0.451070068359375,9.576674461364746,1.4434702396392822,-0.778863787651062
1746620228584884000,0.467884033203125,9.461220741271973,1.633101463317871,-0.5629115104675293
1746620228601692000,0.48469189453125,9.480961799621582,1.622931957244873,-0.4486542344093323
1746620228618513700,0.501513671875,9.576674461364746,1.5379867553710938,-0.5635097622871399
1746620228635293200,0.518293212890625,9.67238712310791,1.500898003578186,-0.6741777658462524
1746620228652121900,0.535121826171875,9.638289451599121,1.5439687967300415,-0.6927221417427063
1746620228668914400,0.55191455078125,9.53360366821289,1.5858432054519653,-0.5730810165405273
1746620228685725700,0.5687255859375,9.581459999084473,1.6193426847457886,-0.5156532526016235
1746620228702534000,0.585533935546875,9.605388641357422,1.5858432054519653,-0.46779683232307434
1746620228719330600,0.60233056640625,9.658628463745117,1.5667005777359009,-0.3966103494167328
1746620228736147200,0.619147216796875,9.716055870056152,1.552343726158142,-0.4253242313861847
1746620228752962800,0.635962890625,9.687342643737793,1.4811571836471558,-0.5162515044212341
1746620228769768000,0.652767822265625,9.65384292602539,1.4572290182113647,-0.5736792087554932
1746620228786576600,0.66957666015625,9.620343208312988,1.4380863904953003,-0.6263213157653809
1746620228803384600,0.686384521484375,9.673583984375,1.3908281326293945,-0.5982056856155396
1746620228820193000,0.703193115234375,9.68794059753418,1.3806586265563965,-0.5647061467170715
1746620228837001500,0.72000146484375,9.68794059753418,1.3812568187713623,-0.6029912829399109
1746620228853827300,0.736827392578125,9.606584548950195,1.3950155973434448,-0.6741777658462524
1746620228870616000,0.753615966796875,9.605986595153809,1.4195420742034912,-0.6981059908866882
1746620228887441000,0.77044091796875,9.644869804382324,1.3764712810516357,-0.6699903607368469
1746620228904232400,0.787232421875,9.697511672973633,1.3764712810516357,-0.6221339106559753
1746620228921057800,0.804057861328125,9.768698692321777,1.4003994464874268,-0.6029912829399109
1746620228937849000,0.82084912109375,9.797411918640137,1.4009976387023926,-0.5886343717575073
1746620228954660900,0.837660888671875,9.759725570678711,1.4003994464874268,-0.5886343717575073
1746620228971467800,0.8544677734375,9.716654777526855,1.414756417274475,-0.5742774605751038
1746620228988278000,0.871278076171875,9.726225852966309,1.3812568187713623,-0.5982056856155396
1746620229005068500,0.888068603515625,9.812965393066406,1.323829174041748,-0.5365904569625854
1746620229021887000,0.904886962890625,9.899106979370117,1.3196417093276978,-0.5557330846786499
1746620229038703400,0.921703369140625,9.951749801635742,1.3010972738265991,-0.5706881880760193
1746620229055512300,0.93851220703125,9.841679573059082,1.3100703954696655,-0.5653043389320374
1746620229072323800,0.95532373046875,9.713065147399902,1.2903295755386353,-0.584446907043457
1746620229089157400,0.972157470703125,9.6795654296875,1.275374412536621,-0.5461617708206177
1746620229105934300,0.988934326171875,9.722636222839355,1.2664014101028442,-0.5700899958610535
1746620229122759700,1.005759765625,9.641280174255371,1.2705888748168945,-0.607776939868927
1746620229139551200,1.02255126953125,9.507282257080078,1.2891331911087036,-0.6029912829399109
1746620229156376600,1.03937646484375,9.44028377532959,1.327418327331543,-0.6119644045829773
1746620229173167600,1.056167724609375,9.521639823913574,1.3226326704025269,-0.5838487148284912
1746620229189979400,1.0729794921875,9.68913745880127,1.2903295755386353,-0.584446907043457
1746620229206788600,1.08978857421875,9.874580383300781,1.3106685876846313,-0.617946445941925
1746620229223596300,1.10659619140625,9.975079536437988,1.301695466041565,-0.6616154313087463
1746620229240405200,1.1234052734375,9.955338478088379,1.3112667798995972,-0.6993024349212646
1746620229257213700,1.140213623046875,9.817152976989746,1.3106685876846313,-0.6849454641342163
1746620229274021600,1.157021728515625,9.644869804382324,1.3525429964065552,-0.6843472719192505
1746620229290830600,1.17383056640625,9.492327690124512,1.3609179258346558,-0.6502495408058167
1746620229307639000,1.19063916015625,9.463613510131836,1.3657035827636719,-0.6741777658462524
1746620229324447500,1.207447509765625,9.56471061706543,1.3088740110397339,-0.607776939868927
1746620229341242400,1.224242431640625,9.651450157165527,1.246660590171814,-0.5557330846786499
