time,seconds_elapsed,z,y,x
1746620228274773800,0.157773681640625,-36.709800720214844,17.421600341796875,-67.63679504394531
1746620228284785400,0.167785400390625,-36.12419891357422,17.51919937133789,-68.03939819335938
1746620228294786000,0.1777861328125,-36.904998779296875,17.750999450683594,-68.13700103759766
1746620228304785700,0.18778564453125,-36.80739974975586,17.494800567626953,-67.9417953491211
1746620228314785800,0.197785888671875,-36.88059997558594,17.994998931884766,-68.0271987915039
1746620228324763000,0.207762939453125,-36.13639831542969,18.617198944091797,-67.29519653320312
1746620228334786000,0.2177861328125,-36.68539810180664,18.8489990234375,-67.6001968383789
1746620228344785700,0.22778564453125,-35.941200256347656,18.287799835205078,-67.51480102539062
1746620228354785800,0.237785888671875,-36.843997955322266,18.348798751831055,-67.20980072021484
1746620228364781600,0.247781494140625,-36.709800720214844,18.604999542236328,-67.50260162353516
1746620228374782000,0.257781982421875,-36.41699981689453,18.019399642944336,-67.31959533691406
1746620228384786000,0.267785888671875,-36.465797424316406,18.8612003326416,-67.49040222167969
1746620228394800000,0.277800048828125,-36.13639831542969,18.617198944091797,-67.50260162353516
1746620228404787500,0.287787353515625,-35.70940017700195,18.299999237060547,-67.51480102539062
1746620228414804200,0.29780419921875,-36.56340026855469,17.763198852539062,-67.33180236816406
1746620228424804000,0.30780419921875,-36.86840057373047,18.092599868774414,-67.01459503173828
1746620228434787600,0.31778759765625,-36.331600189208984,17.775400161743164,-67.33180236816406
1746620228444803600,0.327803466796875,-35.78260040283203,17.55579948425293,-66.73400115966797
1746620228454778400,0.3377783203125,-35.892398834228516,17.628999710083008,-67.1365966796875
1746620228464772000,0.347772216796875,-35.5629997253418,17.385000228881836,-67.03900146484375
1746620228474785800,0.357785888671875,-36.35599899291992,17.51919937133789,-67.44159698486328
1746620228484777000,0.36777685546875,-35.892398834228516,17.628999710083008,-66.92919921875
1746620228494785800,0.377785888671875,-35.55080032348633,17.55579948425293,-66.92919921875
1746620228504785700,0.38778564453125,-35.648399353027344,17.726598739624023,-66.83159637451172
1746620228514785800,0.397785888671875,-36.36819839477539,17.360599517822266,-66.94139862060547
1746620228524785700,0.40778564453125,-35.78260040283203,17.55579948425293,-66.73400115966797
1746620228534779400,0.417779296875,-35.67279815673828,17.470399856567383,-66.73400115966797
1746620228544786000,0.427785888671875,-36.587799072265625,17.51919937133789,-66.83159637451172
1746620228554786000,0.4377861328125,-36.002201080322266,17.628999710083008,-66.52659606933594
1746620228564783600,0.44778369140625,-36.68539810180664,17.59239959716797,-67.33180236816406
1746620228574804000,0.457803955078125,-35.86800003051758,17.88520050048828,-67.02680206298828
1746620228584803600,0.467803466796875,-35.380001068115234,18.23900032043457,-66.80719757080078
1746620228594787000,0.477787109375,-35.73379898071289,18.055999755859375,-67.12439727783203
1746620228604803600,0.487803466796875,-36.014400482177734,17.53139877319336,-67.33180236816406
1746620228614807000,0.49780712890625,-35.74599838256836,17.88520050048828,-67.02680206298828
1746620228624803800,0.507803955078125,-36.209598541259766,17.86079978942871,-67.33180236816406
1746620228634804000,0.517803955078125,-36.0265998840332,17.372798919677734,-67.03900146484375
1746620228644787500,0.527787353515625,-36.29499816894531,18.117000579833984,-67.31959533691406
1746620228654791200,0.537791259765625,-36.41699981689453,18.031599044799805,-67.01459503173828
1746620228664787500,0.547787353515625,-35.66059875488281,17.628999710083008,-67.42939758300781
1746620228674789400,0.557789306640625,-36.892799377441406,17.848600387573242,-66.92919921875
1746620228684785400,0.567785400390625,-35.98999786376953,17.702199935913086,-67.02680206298828
1746620228694773000,0.57777294921875,-36.56340026855469,17.775400161743164,-67.02680206298828
1746620228704786000,0.587785888671875,-35.05059814453125,17.982799530029297,-67.12439727783203
1746620228714785800,0.597785888671875,-35.831398010253906,18.214599609375,-67.41719818115234
1746620228724785700,0.60778564453125,-35.5995979309082,18.22679901123047,-66.40460205078125
1746620228734786000,0.6177861328125,-36.538997650146484,17.946199417114258,-67.02680206298828
