time,seconds_elapsed,z,y,x
1744883829180860000,0.06585986328125,9.507881164550781,2.469393014907837,-0.3445664644241333
1744883829197673000,0.0826728515625,9.388239860534668,2.5112674236297607,-0.32542386651039124
1744883829214480600,0.099480712890625,9.32602596282959,2.5399811267852783,-0.30568310618400574
1744883829231298800,0.116298828125,9.32602596282959,2.5399811267852783,-0.3248256742954254
1744883829248105500,0.13310546875,9.378069877624512,2.5262224674224854,-0.4013960063457489
1744883829264917000,0.1499169921875,9.445667266845703,2.507079839706421,-0.349352091550827
1744883829281728800,0.166728759765625,9.503094673156738,2.507079839706421,-0.2919243574142456
1744883829298532000,0.183531982421875,9.531808853149414,2.5076780319213867,-0.35413774847984314
1744883829315348200,0.20034814453125,9.583852767944336,2.526820659637451,-0.33499518036842346
1744883829332161300,0.217161376953125,9.598808288574219,2.531606435775757,-0.24466611444950104
1744883829348972300,0.23397216796875,9.565308570861816,2.517249345779419,-0.2925225794315338
1744883829365783800,0.25078369140625,9.531210899353027,2.531606435775757,-0.33499518036842346
1744883829382594000,0.267593994140625,9.45045280456543,2.531008243560791,-0.31106695532798767
1744883829399405300,0.2844052734375,9.398408889770508,2.4873390197753906,-0.27756741642951965
1744883829416216600,0.301216552734375,9.364909172058105,2.4681966304779053,-0.2632105052471161
1744883829433024800,0.318024658203125,9.336195945739746,2.5010979175567627,-0.23449662327766418
1744883829449827800,0.334827880859375,9.259625434875488,2.5058834552764893,-0.28654050827026367
1744883829466640600,0.351640625,9.202198028564453,2.524427890777588,-0.24825534224510193
1744883829483460600,0.368460693359375,9.173483848571777,2.586043119430542,-0.1908276081085205
1744883829500271600,0.385271728515625,9.302098274230957,2.6111676692962646,-0.2386840581893921
1744883829517082000,0.40208203125,9.564111709594727,2.641676187515259,-0.2967100143432617
1744883829533893600,0.4188935546875,9.831509590148926,2.633301258087158,-0.27337998151779175
1744883829550704400,0.435704345703125,10.007980346679688,2.610569477081299,-0.3314059376716614
1744883829567505200,0.452505126953125,9.970293998718262,2.5674986839294434,-0.34576287865638733
1744883829584322000,0.469322021484375,10.028319358825684,2.5148565769195557,-0.32243284583091736
1744883829601138400,0.486138427734375,10.061819076538086,2.524427890777588,-0.29371899366378784
1744883829617949400,0.502949462890625,10.043872833251953,2.3856441974639893,-0.28953152894973755
1744883829634759200,0.51975927734375,9.978070259094238,2.2995026111602783,-0.26560330390930176
1744883829651573500,0.536573486328125,9.801599502563477,2.2408783435821533,-0.27038896083831787
1744883829668381400,0.55338134765625,9.582656860351562,2.210968017578125,-0.2745763957500458
1744883829685193000,0.57019287109375,9.396016120910645,2.2576282024383545,-0.259621262550354
1744883829702004000,0.58700390625,9.243474006652832,2.266003131866455,-0.18723836541175842
1744883829718801200,0.60380126953125,9.176474571228027,2.2654049396514893,-0.16809579730033875
1744883829735621000,0.62062109375,9.200403213500977,2.266003131866455,-0.2063809484243393
1744883829752441300,0.63744140625,9.31884765625,2.3054845333099365,-0.27337998151779175
1744883829769248000,0.654248046875,9.514460563659668,2.3306093215942383,-0.3170489966869354
1744883829786058200,0.671058349609375,9.709476470947266,2.3700907230377197,-0.35533416271209717
1744883829802869800,0.687869873046875,9.843474388122559,2.3467607498168945,-0.35114672780036926
1744883829819680800,0.7046806640625,9.934401512145996,2.3473589420318604,-0.355932354927063
1744883829836492300,0.7214921875,9.92961597442627,2.337787628173828,-0.3367897868156433
1744883829853302500,0.738302490234375,9.767501831054688,2.3605196475982666,-0.26500511169433594
1744883829870113800,0.75511376953125,9.528220176696777,2.407179594039917,-0.2877369225025177
1744883829886924800,0.7719248046875,9.317052841186523,2.482553482055664,-0.28235307335853577
1744883829903728000,0.78872802734375,9.178269386291504,2.5148565769195557,-0.31046873331069946
1744883829920546800,0.805546875,9.18724250793457,2.544168710708618,-0.33379876613616943
1744883829937358300,0.8223583984375,9.249456405639648,2.544168710708618,-0.35832518339157104
1744883829954155800,0.83915576171875,9.42173957824707,2.5118656158447266,-0.3684946894645691
1744883829970980000,0.85597998046875,9.570094108581543,2.4837498664855957,-0.3595215976238251
1744883829987790600,0.87279052734375,9.641879081726074,2.465205430984497,-0.3643072545528412
1744883830004585500,0.88958544921875,9.670592308044434,2.4508485794067383,-0.3451646566390991
1744883830021416400,0.90641650390625,9.613164901733398,2.489133834838867,-0.32602208852767944
1744883830038224600,0.923224609375,9.503094673156738,2.5076780319213867,-0.3445664644241333
1744883830055035000,0.940034912109375,9.393025398254395,2.5262224674224854,-0.3445664644241333
1744883830071846000,0.956845947265625,9.239884376525879,2.5537400245666504,-0.3535395562648773
1744883830088644000,0.97364404296875,9.134600639343262,2.581855535507202,-0.33379876613616943
1744883830105455400,0.990455322265625,9.081958770751953,2.6057839393615723,-0.33858439326286316
1744883830122283800,1.00728369140625,9.19143009185791,2.6015963554382324,-0.381655216217041
1744883830139090200,1.024090087890625,9.124430656433105,2.5872395038604736,-0.46719861030578613
1744883830155901400,1.0409013671875,9.210572242736816,2.596810817718506,-0.41515472531318665
1744883830172712700,1.057712646484375,9.2919282913208,2.6213371753692627,-0.36729827523231506
1744883830189523000,1.07452294921875,9.233902931213379,2.669193744659424,-0.4103690981864929
1744883830206330400,1.091330322265625,9.247661590576172,2.7499513626098633,-0.357128769159317
1744883830223145200,1.108145263671875,9.19023323059082,2.740380048751831,-0.3523431420326233
1744883830239934500,1.1249345703125,9.203991889953613,2.788236618041992,-0.39541393518447876
1744883830256767000,1.14176708984375,9.175278663635254,2.840280532836914,-0.3756731450557709
