time,seconds_elapsed,relativeAltitude,pressure
1744883829222454500,0.10745458984375,0,1000.4430541992188
1744883829247505400,0.13250537109375,0.41219329833984375,1000.3942260742188
1744883829272554500,0.157554443359375,0.821746826171875,1000.3453979492188
1744883829297603800,0.182603759765625,0.9247970581054688,1000.3331909179688
1744883829322653400,0.2076533203125,0.9247970581054688,1000.3331909179688
1744883829347701500,0.232701416015625,0.9247970581054688,1000.3331909179688
1744883829372748000,0.257748046875,0.7953262329101562,1000.3484497070312
1744883829397796600,0.282796630859375,0.77154541015625,1000.3515014648438
1744883829422843600,0.30784375,0.8481674194335938,1000.3423461914062
1744883829447893500,0.3328935546875,0.7953262329101562,1000.3484497070312
1744883829472940000,0.35793994140625,0.7186965942382812,1000.3576049804688
1744883829497975600,0.3829755859375,0.7451248168945312,1000.3545532226562
1744883829523034400,0.408034423828125,0.5892257690429688,1000.3728637695312
1744883829548080000,0.433080078125,0.43597412109375,1000.3911743164062
1744883829573126700,0.458126708984375,0.6922760009765625,1000.3606567382812
1744883829598163700,0.483163818359375,0.9512176513671875,1000.3301391601562
1744883829623221200,0.50822119140625,0.821746826171875,1000.3453979492188
1744883829648269300,0.533269287109375,0.7186965942382812,1000.3576049804688
1744883829673301500,0.558301513671875,0.7451248168945312,1000.3545532226562
1744883829698347000,0.583346923828125,0.6684951782226562,1000.3637084960938
1744883829723401200,0.608401123046875,0.48882293701171875,1000.3850708007812
1744883829748458200,0.633458251953125,0.5892257690429688,1000.3728637695312
1744883829773493000,0.658492919921875,0.6922760009765625,1000.3606567382812
1744883829798540500,0.68354052734375,0.6684951782226562,1000.3637084960938
1744883829823605200,0.708605224609375,0.77154541015625,1000.3515014648438
1744883829848653800,0.73365380859375,0.8719482421875,1000.3392944335938
1744883829873700600,0.75870068359375,0.7451248168945312,1000.3545532226562
1744883829898745000,0.7837451171875,0.46239471435546875,1000.3881225585938
1744883829923795700,0.808795654296875,0.46239471435546875,1000.3881225585938
1744883829948844300,0.83384423828125,0.6684951782226562,1000.3637084960938
1744883829973893600,0.8588935546875,0.7451248168945312,1000.3545532226562
1744883829998942500,0.8839423828125,0.5390243530273438,1000.3789672851562
1744883830023988700,0.90898876953125,0.2563018798828125,1000.4125366210938
1744883830049036500,0.93403662109375,0.2061004638671875,1000.4186401367188
1744883830074082600,0.95908251953125,0.5390243530273438,1000.3789672851562
1744883830099128800,0.98412890625,0.821746826171875,1000.3453979492188
1744883830124174300,1.00917431640625,0.7953262329101562,1000.3484497070312
1744883830149223200,1.03422314453125,0.5390243530273438,1000.3789672851562
1744883830174259700,1.059259765625,0.33292388916015625,1000.4033813476562
1744883830199319000,1.084319091796875,0.33292388916015625,1000.4033813476562
1744883830224361000,1.10936083984375,0.6156539916992188,1000.3698120117188
1744883830249408800,1.13440869140625,0.9749984741210938,1000.3270874023438
1744883830274459000,1.159458984375,1.0278472900390625,1000.3209838867188
1744883830299497700,1.184497802734375,0.6420745849609375,1000.3667602539062
1744883830324557800,1.209557861328125,0.385772705078125,1000.3972778320312
1744883830349609200,1.234609130859375,0.46239471435546875,1000.3881225585938
1744883830374656000,1.259656005859375,0.512603759765625,1000.3820190429688
1744883830399705000,1.284705078125,0.5390243530273438,1000.3789672851562
1744883830424769800,1.309769775390625,0.5892257690429688,1000.3728637695312
1744883830449817000,1.334817138671875,0.6156539916992188,1000.3698120117188
1744883830474863400,1.35986328125,0.46239471435546875,1000.3881225585938
1744883830499901200,1.384901123046875,0.23252105712890625,1000.4155883789062
1744883830524957700,1.409957763671875,0.2563018798828125,1000.4125366210938
1744883830550005000,1.4350048828125,0.6922760009765625,1000.3606567382812
1744883830575052300,1.46005224609375,0.9749984741210938,1000.3270874023438
1744883830600100900,1.485100830078125,0.8719482421875,1000.3392944335938
1744883830625148000,1.51014794921875,0.5654449462890625,1000.3757934570312
1744883830650195000,1.53519482421875,0.6182937622070312,1000.3696899414062
1744883830675241500,1.560241455078125,0.694915771484375,1000.3605346679688
1744883830700269600,1.58526953125,0.6684951782226562,1000.3635864257812
1744883830725335600,1.61033544921875,0.821746826171875,1000.3452758789062
1744883830750384400,1.63538427734375,0.9512176513671875,1000.3300170898438
1744883830775432700,1.6604326171875,0.8481674194335938,1000.3422241210938
1744883830800467700,1.6854677734375,0.821746826171875,1000.3452758789062
1744883830825528000,1.710528076171875,1.0014190673828125,1000.3239135742188
1744883830850573800,1.73557373046875,0.8745956420898438,1000.3391723632812
1744883830875620600,1.76062060546875,0.5390243530273438,1000.3788452148438
1744883830900668700,1.785668701171875,0.46239471435546875,1000.3880004882812
1744883830925704000,1.810703857421875,0.6182937622070312,1000.3696899414062
1744883830950751700,1.835751708984375,0.5152435302734375,1000.3818969726562
1744883830975801000,1.860801025390625,0.5152435302734375,1000.3818969726562
1744883831000850700,1.8858505859375,0.5654449462890625,1000.3757934570312
1744883831025901300,1.9109013671875,0.5654449462890625,1000.3757934570312
1744883831050950700,1.93595068359375,0.48882293701171875,1000.3849487304688
1744883831075998000,1.960998046875,0.5654449462890625,1000.3757934570312
1744883831101027600,1.986027587890625,0.8719482421875,1000.3392944335938
1744883831126092000,2.011092041015625,1.1546707153320312,1000.3057250976562
1744883831151138300,2.03613818359375,1.1308975219726562,1000.3087768554688
1744883831176186600,2.0611865234375,0.7953262329101562,1000.3484497070312
1744883831201220400,2.086220458984375,0.6684951782226562,1000.3637084960938
1744883831226283300,2.111283203125,0.89837646484375,1000.3362426757812
1744883831251331600,2.13633154296875,0.89837646484375,1000.3362426757812
