time,seconds_elapsed,z,y,x
1746620293884672300,0.07367236328125,9.830313682556152,1.2550355195999146,-0.020937198773026466
1746620293901491700,0.09049169921875,9.902098655700684,1.2460623979568481,-0.054436713457107544
1746620293918295300,0.10729541015625,9.81655502319336,1.2167502641677856,-0.054436713457107544
1746620293935105300,0.124105224609375,9.787242889404297,1.1982059478759766,-0.13100704550743103
1746620293951912000,0.140911865234375,9.81535816192627,1.2035897970199585,-0.26979073882102966
1746620293968729600,0.1577294921875,9.871589660644531,1.2664014101028442,-0.364905446767807
1746620293985529000,0.174529052734375,9.829116821289062,1.2424731254577637,-0.3314059376716614
1746620294002355700,0.191355712890625,9.695717811584473,1.2077772617340088,-0.259621262550354
1746620294019159000,0.208158935546875,9.590433120727539,1.231107234954834,-0.27337998151779175
1746620294035943400,0.224943359375,9.5862455368042,1.1784651279449463,-0.32662028074264526
1746620294052776000,0.24177587890625,9.510273933410645,1.0923235416412354,-0.34576287865638733
1746620294069560600,0.258560546875,9.395418167114258,1.0773683786392212,-0.4169493317604065
1746620294086393300,0.275393310546875,9.266205787658691,1.0773683786392212,-0.48813581466674805
1746620294103205000,0.292205078125,9.323633193969727,1.0869396924972534,-0.4977070987224579
1746620294120005400,0.30900537109375,9.577272415161133,1.0408778190612793,-0.4893322288990021
1746620294136829700,0.32582958984375,9.678967475891113,0.9308080077171326,-0.4043870270252228
1746620294153626000,0.342626220703125,9.697511672973633,0.9451649188995361,-0.39960137009620667
1746620294170410500,0.359410400390625,9.76989459991455,0.9260223507881165,-0.29431718587875366
1746620294187247900,0.376247802734375,9.804591178894043,0.882951557636261,-0.20877377688884735
1746620294204068600,0.393068603515625,9.879964828491211,0.8787640929222107,-0.3188436031341553
1746620294220859400,0.409859375,9.950552940368652,0.9326026439666748,-0.4289134442806244
1746620294237664800,0.426664794921875,9.965508460998535,0.9936196208000183,-0.23270200192928314
1746620294254464500,0.443464599609375,9.975677490234375,1.0929217338562012,0.025722842663526535
1746620294271270400,0.4602705078125,9.970891952514648,1.0971091985702515,0.14057832956314087
